V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
17.75675338,16.93757379,16.97526263,17.27250625,17.80070035,16.53,16.76224612,17.6,16.74373687,14.57891446
17.75,16.9298049,16.97,17.26094047,17.78844422,16.53265133,16.75,17.6,16.75002501,14.57746873
17.75,16.91737869,16.97,17.26,17.78332166,16.5691946,16.75,17.58851926,16.75631316,14.53710855
17.7531916,16.91,16.95986993,17.26,17.78,16.56455728,16.75434717,17.57297149,16.7626013,14.51512256
17.75871436,16.91,16.93105553,17.26,17.78,16.55736868,16.76,17.58257629,16.76888944,14.56013507
17.74305153,16.9048074,16.9342071,17.25467734,17.78,16.57929465,16.76,17.59812406,16.75964482,14.44
17.72096048,16.90271636,16.95725863,17.24311156,17.78,16.55877939,16.75444722,17.58177089,16.74706853,14.40566783
17.72528264,16.91,16.96507754,17.23577289,17.75708854,16.56752876,16.74216108,17.56104052,16.73449225,14.37234617
17.72838919,16.91,16.97084042,17.23001001,17.70586293,16.58492746,16.75518759,17.55015508,16.72191596,14.30989495
17.71734367,16.90471236,16.9766033,17.2357929,17.69268134,16.5630015,16.76276638,17.54010505,16.70988994,14.25458729
17.71,16.89718859,16.96816908,17.24,17.71829415,16.59154077,16.72590795,17.54528764,16.7077939,14.23690845
17.71,16.89,16.93935468,17.24,17.72721861,16.61,16.72047524,17.54905953,16.70569785,14.3448024
17.70710355,16.89,16.93778389,17.23685843,17.72209605,16.61092546,16.73890445,17.53869435,16.7036018,14.19168584
17.70158079,16.89,16.94930965,17.23107554,17.70789395,16.61823412,16.75155578,17.53,16.70150575,14.19657329
17.69605803,16.88418709,16.95541771,17.22529265,17.6874037,16.62,16.75231616,17.53,16.69763882,14.14164082
17.69053527,16.87,16.96118059,17.21852926,17.67018509,16.62,16.72774387,17.5312006,16.68925463,14.20922961
17.68002501,16.87,16.96694347,17.20118059,17.65481741,16.61967984,16.73262131,17.53638319,16.68087044,14.18190095
17.67,16.87,16.95646823,17.19411206,17.65703352,16.60506253,16.75035018,17.53530265,16.67248624,14.21829415
17.67,16.8669985,16.92765383,17.20567784,17.66727864,16.61433217,16.75649325,17.51975488,16.66410205,14.33461731
17.66844422,16.85947474,16.93269635,17.19551276,17.63614307,16.62791396,16.74681841,17.51,16.66107054,14.39450725
17.66292146,16.85195098,16.94998499,17.17238119,17.59004002,16.6206053,16.71610305,17.51,16.66316658,14.42468734
17.6521961,16.85557279,16.94424212,17.19075038,17.62808404,16.62670335,16.71492246,17.50770385,16.66526263,14.49026513
17.63562781,16.86,16.93847924,17.21,17.68955478,16.63401201,16.72106553,17.50252126,16.66735868,14.58523762
17.63729365,16.85937969,16.93271636,17.21,17.69149575,16.63735868,16.7272086,17.5,16.66945473,14.66613807
17.64833917,16.85185593,16.93304652,17.20492746,17.68125063,16.62274137,16.71994497,17.5,16.67,14.7354077
17.63592296,16.85,16.9388094,17.19336168,17.61703852,16.62,16.70151576,17.49394697,16.67,14.82117559
17.61978489,16.8468084,16.94,17.19,17.54532266,16.62324662,16.69436218,17.48358179,16.67,14.92307154
17.61426213,16.84,16.93932966,17.19,17.60165083,16.62833417,16.69178089,17.46643322,16.67,15.01353177
17.61,16.84,16.9278039,17.17866433,17.66824412,16.6064082,16.69792396,17.44570285,16.67,15.07612806
17.61,16.83423712,16.92,17.17145073,17.65503752,16.6,16.6877989,17.44,16.67,15.15107554
17.60769385,16.83,16.92,17.17723362,17.64011006,16.6,16.67021011,17.44,16.67,15.21351176
17.60217109,16.82918959,16.91661331,17.17095048,17.64523262,16.6,16.67635318,17.44,16.67,15.32001501
17.59664832,16.82166583,16.91085043,17.1536018,17.64928964,16.57870435,16.68,17.44,16.67,15.43424212
17.59112556,16.82,16.91,17.16374687,17.63904452,16.53914957,16.68,17.44,16.66792396,15.46405703
17.5856028,16.82,16.90729865,17.18036518,17.6251976,16.51029515,16.68956478,17.44,16.65744372,15.44233117
17.58008004,16.81909455,16.88424712,17.18614807,17.58421711,16.55414707,16.69722361,17.44,16.64696348,15.47522261
17.58,16.81157079,16.8766033,17.1842071,17.55338169,16.522001,16.6787944,17.44,16.63648324,15.58027514
17.57806903,16.80404702,16.89389195,17.16685843,17.57387194,16.49635818,16.66678839,17.44,16.626003,15.6509955
17.56702351,16.8,16.89627314,17.1669935,17.58345673,16.49095048,16.66064532,17.4391996,16.62,15.71207104
17.55798899,16.8010005,16.89051026,17.17855928,17.55272136,16.49825913,16.66,17.42883442,16.62,15.71378189
17.55246623,16.80852426,16.87949475,17.18,17.53801401,16.48886443,16.66,17.41846923,16.62,15.74855428
17.54388694,16.80395198,16.86796898,17.17746373,17.56874937,16.46849425,16.66,17.40810405,16.62,15.84775388
17.53284142,16.79642821,16.85644322,17.16011506,17.58525763,16.43962981,16.65214607,17.39886943,16.62,15.91729865
17.53410205,16.79109555,16.85,17.15241121,17.56988994,16.42501251,16.64014007,17.39368684,16.61862431,15.94531766
17.53962481,16.79861931,16.85,17.1581941,17.54721861,16.39598799,16.65242621,17.39,16.61652826,15.96297149
17.52970485,16.79385693,16.85406703,17.15204602,17.51136068,16.36366683,16.66,17.39,16.61443222,15.99918959
17.51865933,16.79,16.85982991,17.14048024,17.50449725,16.34174087,16.66,17.38813907,16.61233617,16.12873937
17.50761381,16.79,16.84881441,17.15108554,17.54035518,16.34672836,16.64607304,17.38295648,16.61024012,16.11864932
17.50171586,16.79,16.84,17.15867434,17.55768384,16.33788894,16.62528764,17.37332166,16.60443222,16.14972986
17.50723862,16.79,16.84,17.15289145,17.55256128,16.31327164,16.58842921,17.35777389,16.59814407,16.16981991
17.50447724,16.78623812,16.84576288,17.14132566,17.54487744,16.27672836,16.57921461,17.34222611,16.59185593,16.15045023
17.49343172,16.78,16.85728864,17.12397699,17.53463232,16.25807404,16.59764382,17.32667834,16.58556778,16.18108054
17.49,16.78,16.85118559,17.12445723,17.52438719,16.23691346,16.6,17.32,16.58096048,16.21135068
17.49,16.77366683,16.84,17.12975988,17.51414207,16.20825913,16.59849925,17.32,16.58934467,16.24189095
17.48514757,16.77771386,16.84,17.12397699,17.50084542,16.18633317,16.59235618,17.31667834,16.59772886,16.29486243
17.47962481,16.78723862,16.84,17.12,17.48547774,16.1644072,16.59,17.31149575,16.60611306,16.26801901
17.47410205,16.7721911,16.84,17.12,17.48,16.14248124,16.59,17.30631316,16.61449725,16.28117059
17.46715858,16.77,16.83033517,17.12,17.48,16.12055528,16.55963482,17.30113057,16.62072036,16.29135068
17.45611306,16.77,16.81304652,17.12,17.47645823,16.09862931,16.54664832,17.29189595,16.62281641,16.30306153
17.45246623,16.77,16.81,17.12493747,17.47133567,16.07227114,16.56507754,17.28153077,16.62491246,16.34684342
17.45798899,16.77,16.81,17.12927964,17.46242621,16.04129565,16.54748874,17.27116558,16.6270085,16.36269135
17.44946473,16.75695348,16.81,17.12349675,17.45218109,16.00475238,16.52193597,17.2608004,16.62910455,16.47207104
17.43289645,16.75404702,16.81,17.11542771,17.45,15.96185093,16.54036518,17.25043522,16.6215958,16.41151576
17.42544272,16.76157079,16.81,17.10386193,17.45,15.93633317,16.54413707,17.24007004,16.60692346,16.47027514
17.42,16.76909455,16.79931466,17.1,17.43716858,15.92512256,16.53185093,17.24,16.59225113,16.40261131
17.42,16.76338169,16.78202601,17.1,17.4218009,15.88857929,16.50912956,17.23933967,16.57757879,16.4172086
17.41774887,16.75585793,16.77491246,17.1,17.41547774,15.86322161,16.49272136,17.22897449,16.56290645,16.53565783
17.40670335,16.75,16.76489745,17.0987994,17.41035518,15.8325913,16.5050075,17.21930465,16.55663832,16.58630315
17.39131566,16.75,16.73032016,17.09301651,17.41,15.78915958,16.51364682,17.21412206,16.55244622,16.550005
17.36922461,16.75671336,16.71712856,17.08723362,17.41,15.75992496,16.51978989,17.20681841,16.54825413,16.47297649
17.36964982,16.76,16.73441721,17.08145073,17.40498749,15.73069035,16.51406703,17.19127064,16.54406203,16.46369185
17.38621811,16.75647824,16.73609805,17.07133567,17.4,15.69504752,16.51,17.17714857,16.53986993,16.48451226
17.38147574,16.74143072,16.73033517,17.06,17.4,15.64388694,16.51,17.16678339,16.53567784,16.45
17.37043022,16.7468084,16.72457229,17.06,17.39885943,15.61973987,16.51,17.15641821,16.53148574,16.45
17.37,16.75,16.72,17.05831916,17.38349175,15.58562781,16.50848424,17.14605303,16.52729365,16.44
17.36750875,16.74814407,16.72,17.05253627,17.36874937,15.54451726,16.49005503,17.13784392,16.52310155,16.46244622
17.35094047,16.74062031,16.71728364,17.05649325,17.35850425,15.51528264,16.48,17.13266133,16.52,16.41045523
17.34,16.74690345,16.71152076,17.06805903,17.34564782,15.48006003,16.48,17.12243622,16.52,16.39485743
17.34,16.75,16.70575788,17.06037519,17.32003502,15.43692346,16.48507754,17.10688844,16.52,16.39
17.33123562,16.75,16.7,17.0505953,17.30111556,15.38757879,16.49,17.1,16.52,16.34874937
17.31466733,16.75,16.7,17.05637819,17.30623812,15.35834417,16.49,17.1,16.52,16.32
17.30603302,16.736003,16.69693847,17.05567784,17.31,15.32910955,16.49,17.09674837,16.51794897,16.34269135
17.30051026,16.73904452,16.68541271,17.04411206,17.31,15.29481241,16.49,17.09156578,16.51375688,16.26
17.28997499,16.74795398,16.67388694,17.03254627,17.31,15.25096048,16.47262131,17.07914957,16.50956478,16.19793397
17.28053527,16.74043022,16.66236118,17.02098049,17.31,15.21425713,16.46193597,17.0636018,16.50537269,16.18621311
17.28605803,16.74,16.65541771,17.02,17.30814907,15.17325663,16.46807904,17.05601801,16.50118059,16.19721361
17.28683842,16.73538269,16.64965483,17.02107554,17.30302651,15.13293647,16.47844422,17.05083542,16.50150575,16.12028014
17.2757929,16.72785893,16.64389195,17.02685843,17.2958079,15.10370185,16.49036518,17.04565283,16.5036018,16.11
17.26212106,16.72033517,16.63812906,17.02471736,17.28556278,15.06808404,16.49650825,17.04047024,16.50569785,16.17853427
17.24555278,16.72,16.63236618,17.01315158,17.27531766,15.03154077,16.49734867,17.03528764,16.5077939,16.18536268
17.23265633,16.72,16.6232066,17.0057929,17.26507254,14.9949975,16.4912056,17.03010505,16.50988994,16.24481741
17.22161081,16.72223612,16.61168084,17.00001001,17.25482741,14.95845423,16.48506253,17.01476738,16.51,16.21768384
17.22,16.72975988,16.59523262,16.99422711,17.24458229,14.91067534,16.48108054,17.00052026,16.51,16.19173087
17.21903952,16.72271636,16.57931466,16.98844422,17.22867434,14.86244122,16.48722361,17.01088544,16.51,16.25916958
17.19694847,16.7248074,16.57355178,16.98266133,17.20818409,14.81929465,16.49,17.01874937,16.51,16.21198599
17.17871436,16.73,16.57221111,16.98,17.20307654,14.79736868,16.49,17.00838419,16.50962981,16.26735868
17.1731916,16.73,16.57797399,16.98,17.2081991,14.75603302,16.47869435,16.9990095,16.50753377,16.31512256
17.16766883,16.72262131,16.58373687,16.94250125,17.21664332,14.71135568,16.4735918,16.99382691,16.50543772,16.34144572
17.16214607,16.71509755,16.58949975,16.90282141,17.22688844,14.68212106,16.48587794,16.99135568,16.50334167,16.3824062
17.15324662,16.71242621,16.58473737,16.93751876,17.20503252,14.63932966,16.48183592,16.99653827,16.50124562,16.43
17.1422011,16.71994997,16.57897449,16.95592796,17.16917459,14.59956478,16.47045023,16.99483742,16.49744872,16.37362181
17.13557779,16.72,16.57321161,16.94436218,17.17143572,14.56302151,16.48273637,16.97928964,16.49116058,16.39637319
17.13005503,16.72,16.56744872,16.9436018,17.1868034,14.52647824,16.48748874,16.96582791,16.48487244,16.41945473
17.1135968,16.72,16.56168584,16.94938469,17.17377189,14.47790895,16.48134567,16.95546273,16.47858429,16.5078089
17.0990095,16.72,16.55184592,16.93966483,17.15328164,14.4333917,16.4656078,16.95,16.47229615,16.48962981
17.09348674,16.72,16.54032016,16.93,17.16290645,14.39684842,16.45094047,16.95,16.46866933,16.43005003
17.08592796,16.72,16.5287944,16.93,17.17827414,14.36030515,16.45708354,16.95,16.46657329,16.41157579
17.07488244,16.72,16.52136568,16.93,17.17545273,14.32376188,16.46967984,16.95,16.46447724,16.45964482
17.06075538,16.72,16.52712856,16.93,17.17033017,14.28721861,16.48810905,16.95,16.46238119,16.4916058
17.04418709,16.72,16.51554277,16.91775388,17.1652076,14.25067534,16.47897449,16.95,16.46028514,16.51286143
17.03587294,16.72518759,16.48672836,16.9004052,17.16008504,14.20695848,16.47496748,16.93581291,16.46,16.49268634
17.03035018,16.73,16.48883442,16.9,17.08947474,14.16758879,16.4933967,16.91508254,16.46,16.49
17.02482741,16.73023512,16.49981991,16.9,17.02192096,14.13462731,16.5,16.90608804,16.46,16.58376688
17.01721861,16.73775888,16.49405703,16.9,17.0833917,14.11270135,16.49991496,16.90090545,16.46,16.53005003
16.99512756,16.73471736,16.49,16.9,17.1404052,14.05232616,16.49377189,16.89144572,16.4596098,16.55838419
16.97825913,16.7328064,16.49,16.9,17.14552776,14.00141571,16.48762881,16.88108054,16.45541771,16.56077539
16.97273637,16.74033017,16.48353677,16.89543772,17.1473987,13.96487244,16.48148574,16.88928464,16.45122561,16.61407204
16.96442721,16.74785393,16.47201101,16.88827414,17.12690845,13.92832916,16.47534267,16.89964982,16.44703352,16.5
16.95338169,16.74462231,16.45572786,16.85935968,17.1117909,13.88614307,16.4716008,16.88497749,16.44284142,16.57364682
16.93467234,16.74290145,16.44052026,16.84191096,17.12203602,13.83933967,16.48388694,16.8701901,16.44,16.54748374
16.91258129,16.75042521,16.44628314,16.84769385,17.12771886,13.78895948,16.48691346,16.87537269,16.44,16.62
16.91,16.75794897,16.43772386,16.85,17.11747374,13.75972486,16.48077039,16.87833417,16.44,16.60698849
16.9091996,16.75452726,16.40314657,16.85,17.11,13.73049025,16.48,16.86278639,16.44,16.52362181
16.89815408,16.7470035,16.40428714,16.85,17.11,13.69906953,16.47848424,16.85,16.44,16.48058029
16.88566283,16.74052026,16.42733867,16.84669835,17.10836918,13.66252626,16.47234117,16.85,16.44,16.45341671
16.86909455,16.74804402,16.4401951,16.82356678,17.10324662,13.62598299,16.4738019,16.84742871,16.44,16.44683842
16.85750875,16.75,16.44827914,16.8123912,17.09812406,13.60177589,16.47994497,16.83706353,16.44,16.38643822
16.85198599,16.75,16.43675338,16.81817409,17.0930015,13.58715858,16.48,16.83165083,16.44,16.47395698
16.83938969,16.75,16.43,16.81208604,17.09,13.57254127,16.48,16.83683342,16.44,16.44931466
16.82282141,16.75,16.43,16.80052026,17.09,13.55792396,16.48,16.83395198,16.43672836,16.41704852
16.81083542,16.75566283,16.42608804,16.78343172,17.08290145,13.55669335,16.48451726,16.8184042,16.43253627,16.37550275
16.79968484,16.75681341,16.42032516,16.77,17.06753377,13.57,16.49,16.81,16.42834417,16.32661331
16.78311656,16.75,16.42543772,16.77,17.06783392,13.57,16.49,16.81,16.42415208,16.23628314
16.76884942,16.75,16.4287994,16.76425713,17.0832016,13.57527264,16.48116058,16.80450725,16.42002001,16.14992496
16.76332666,16.75,16.42303652,16.75269135,17.08143072,13.59290645,16.46273137,16.79414207,16.42211606,16.15825913
16.75341171,16.75328164,16.40636818,16.74556278,17.06606303,13.62944972,16.47569785,16.78066533,16.42421211,16.06301151
16.73684342,16.7591946,16.37755378,16.73977989,17.05689845,13.665993,16.48724862,16.76511756,16.42630815,16.03326663
16.72027514,16.75167084,16.39126063,16.733997,17.05177589,13.70253627,16.47496248,16.76,16.4284042,15.98272636
16.70370685,16.75585293,16.41995498,16.72821411,17.02991996,13.73726363,16.46633817,16.76,16.4289995,15.97
16.69571286,16.75324662,16.40266633,16.72243122,16.99918459,13.76649825,16.4601951,16.75231616,16.4248074,15.95105553
16.6901901,16.74270135,16.39308154,16.71329665,17.01155078,13.81503252,16.46594797,16.74195098,16.42061531,15.9648074
16.674002,16.76527264,16.4046073,16.70173087,17.04228614,13.86245123,16.47418209,16.7442071,16.41642321,15.94704352
16.65828914,16.75810405,16.41,16.69508254,17.04232616,13.90525263,16.48646823,16.74938969,16.41223112,15.91334167
16.64724362,16.75,16.41,16.6885993,17.03208104,13.9417959,16.47686843,16.75,16.41,16.01889945
16.6361981,16.7509955,16.41,16.67703352,17.03,13.984007,16.46104052,16.75,16.41,15.98298149
16.62515258,16.75851926,16.40928964,16.67,17.03,14.03083542,16.47332666,16.74012506,16.41,16.05
16.61705353,16.76604302,16.39776388,16.67,17.02134567,14.08142571,16.48,16.72987994,16.41,16.08951476
16.61153077,16.76643322,16.39376188,16.65850425,17.01110055,14.11796898,16.48,16.72469735,16.41,16.12755878
16.60201601,16.75890945,16.40528764,16.64115558,17.01,14.1496098,16.48509255,16.71854427,16.40853927,16.19226113
16.59097049,16.75138569,16.4065933,16.64,17.01,14.18105553,16.49123562,16.7029965,16.40644322,16.17416208
16.57488744,16.75613807,16.40083042,16.63881941,16.99073037,14.2175988,16.49737869,16.69085043,16.40434717,16.26049525
16.55943972,16.76,16.40493247,16.63303652,16.97024012,14.26097049,16.49647824,16.69603302,16.40225113,16.28795398
16.55391696,16.76,16.41069535,16.62450725,16.97,14.29241121,16.49033517,16.69635318,16.40015508,16.34075538
16.54678839,16.76,16.41645823,16.61294147,16.96981491,14.31433717,16.49,16.6808054,16.39805903,16.29272136
16.53574287,16.76,16.41777889,16.60568784,16.96469235,14.33626313,16.49,16.67316158,16.39596298,16.35173587
16.52204602,16.75624312,16.41201601,16.5998099,16.95913957,14.35212606,16.49,16.68352676,16.39386693,16.465993
16.50547774,16.75128064,16.41,16.58824412,16.94889445,14.37685843,16.47728864,16.68221611,16.39177089,16.49917959
16.49630315,16.7588044,16.41,16.57833917,16.94,14.41136068,16.46114057,16.66148574,16.39,16.53487744
16.49078039,16.75367184,16.41527264,16.57255628,16.94,14.42597799,16.47956978,16.65693347,16.39,16.50907954
16.47577289,16.75,16.41482241,16.56032016,16.94,14.43529765,16.482001,16.67248124,16.39,16.54056028
16.4592046,16.75137569,16.386008,16.54297149,16.94,14.44521261,16.46357179,16.67464732,16.39,16.61969985
16.44263632,16.75889945,16.38024512,16.5447924,16.93650325,14.45982991,16.47485743,16.66428214,16.39,16.57008004
16.43,16.75357679,16.40329665,16.54827414,16.92113557,14.44555278,16.48890445,16.65695848,16.3891946,16.55
16.43,16.74605303,16.40591296,16.53092546,16.90858929,14.4535968,16.48276138,16.65177589,16.38709855,16.58044022
16.43,16.74,16.40015008,16.51571786,16.90346673,14.47184092,16.47323662,16.6465933,16.3850025,16.54875938
16.43,16.74,16.39438719,16.50415208,16.9,14.47914957,16.46095048,16.64141071,16.38290645,16.5591996
16.4231966,16.73348174,16.39,16.49629315,16.9,14.48,16.4770035,16.64,16.38081041,16.53901951
16.41215108,16.73404202,16.39,16.49051026,16.8923962,14.48,16.49,16.64,16.37614307,16.56187594
16.40110555,16.74,16.38709855,16.49,16.87190595,14.47892446,16.49,16.64413707,16.36985493,16.55329665
16.39006003,16.74,16.38133567,16.48788894,16.86214607,14.47161581,16.4818059,16.64931966,16.36356678,16.46368684
16.38450725,16.73338669,16.38885443,16.47632316,16.86726863,14.46430715,16.47048024,16.6409955,16.35727864,16.4631966
16.38101551,16.73413707,16.39904952,16.47,16.85565283,14.4569985,16.48276638,16.63063032,16.3509905,16.44683342
16.38653827,16.73833917,16.37023512,16.47,16.82491746,14.44968984,16.48494747,16.62026513,16.35,16.42763382
16.38587794,16.73081541,16.35343172,16.46581291,16.81,14.44238119,16.47266133,16.61010005,16.35,16.33551776
16.37483242,16.73,16.36495748,16.46003002,16.81,14.43507254,16.46518759,16.62046523,16.35,16.35757879
16.37,16.73423212,16.37,16.43123562,16.81,14.42776388,16.46095548,16.62916958,16.35,16.29341171
16.37,16.73648824,16.37,16.41307154,16.81,14.42045523,16.46709855,16.6188044,16.34969985,16.32774887
16.36584792,16.72144072,16.35569785,16.42463732,16.80062031,14.41314657,16.46675838,16.60921961,16.34550775,16.25
16.36032516,16.72,16.34053027,16.42689845,16.78525263,14.40167584,16.46061531,16.60403702,16.34131566,16.20628314
16.3548024,16.71567284,16.34629315,16.42111556,16.78337169,14.38852926,16.44894447,16.59656328,16.33712356,16.16325163
16.35,16.71,16.34588794,16.405998,16.78849425,14.38122061,16.44334167,16.58101551,16.33293147,16.22801401
16.35,16.71,16.33436218,16.39,16.78276638,14.37391196,16.45562781,16.57604302,16.33,16.25213607
16.35,16.71,16.32283642,16.39,16.77252126,14.3632066,16.44812906,16.59677339,16.33,16.15455228
16.35,16.70115558,16.31131066,16.39201601,16.75841421,14.34858929,16.4302001,16.60437219,16.33,16.13212606
16.34718859,16.69,16.32021511,16.3977989,16.74304652,14.33397199,16.44248624,16.58882441,16.33,16.09044522
16.34166583,16.69,16.32651826,16.39641821,16.73178589,14.32467734,16.45,16.57775888,16.33,16.0911956
16.33614307,16.69,16.30346673,16.39063532,16.72154077,14.31736868,16.45,16.57257629,16.32888944,16.09458229
16.33062031,16.69,16.2852076,16.39,16.71129565,14.31006003,16.43598299,16.5673937,16.3267934,16.12523762
16.3201951,16.68387694,16.27368184,16.38813907,16.70105053,14.30275138,16.42081541,16.56221111,16.32469735,16.07011506
16.31042521,16.66130565,16.26607804,16.37657329,16.68161081,14.29088544,16.42695848,16.55702851,16.3226013,16.06414207
16.31594797,16.65291146,16.26031516,16.37,16.66112056,14.27813407,16.43310155,16.55184592,16.32050525,16.00409205
16.31705853,16.64538769,16.25455228,16.37,16.66,14.27082541,16.43924462,16.55333667,16.3215908,15.98451726
16.30601301,16.64213607,16.24636818,16.36593797,16.66,14.25703352,16.43461231,16.55851926,16.32368684,15.98698849
16.3,16.64965983,16.22907954,16.36015508,16.64473737,14.2537919,16.42846923,16.5525963,16.32578289,16.02415708
16.3,16.63563282,16.21452726,16.35437219,16.62978989,14.26,16.42232616,16.54223112,16.32787894,15.83795398
16.29287644,16.62529265,16.2030015,16.34858929,16.62466733,14.26,16.41236618,16.54,16.32997499,15.85417209
16.28183092,16.61553777,16.20426213,16.3428064,16.61817909,14.26,16.40008004,16.54,16.32171586,15.86085043
16.28,16.60049025,16.20994997,16.33702351,16.59768884,14.26302651,16.4,16.53113557,16.31333167,15.79
16.27986993,16.6,16.19842421,16.33124062,16.5785993,14.26932966,16.39101551,16.52077039,16.30494747,15.76023012
16.27434717,16.5903952,16.18844922,16.32545773,16.56835418,14.25471236,16.36644322,16.5152026,16.29656328,15.72384192
16.27117559,16.57534767,16.18268634,16.32,16.55716358,14.26485743,16.3735968,16.51002001,16.29091046,15.59317159
16.27669835,16.56030015,16.16769385,16.32,16.5417959,14.28,16.38932466,16.50483742,16.29510255,15.52814907
16.27555778,16.56,16.14464232,16.32,16.52523762,14.28,16.38318159,16.50034517,16.29929465,15.52731866
16.26451226,16.56,16.14,16.32,16.50474737,14.29375688,16.37703852,16.50552776,16.30348674,15.46293147
16.26,16.55273637,16.14,16.32,16.48856428,14.29581291,16.37089545,16.50786893,16.30767884,15.43
16.26,16.53016508,16.14,16.32,16.48344172,14.29,16.35425713,16.49232116,16.30532266,15.401996
16.25568784,16.5075938,16.13810905,16.30493247,16.47663832,14.29,16.3413907,16.47892446,16.29484242,15.38544772
16.25016508,16.5,16.13234617,16.2891946,16.4663932,14.30222611,16.34753377,16.47374187,16.28436218,15.41327164
16.23392696,16.49748374,16.12658329,16.28341171,16.45037019,14.31342171,16.33529265,16.47144072,16.27388194,15.35582291
16.21911956,16.48991996,16.12082041,16.28237119,16.42475738,14.32073037,16.31072036,16.47662331,16.2634017,15.39107054
16.2135968,16.47487244,16.10023012,16.28815408,16.40565783,14.32803902,16.31,16.47458229,16.25858429,15.30766883
16.20807404,16.44964982,16.07929465,16.29393697,16.39541271,14.33,16.31210605,16.45903452,16.25648824,15.26549275
16.20255128,16.43,16.07353177,16.29971986,16.37791896,14.33531266,16.31824912,16.45217109,16.2543922,15.27852926
16.19702851,16.42986493,16.06553777,16.30550275,16.35230615,14.34992996,16.3156078,16.45735368,16.25229615,15.27833417
16.19150575,16.42234117,16.05401201,16.31,16.33467734,14.35,16.30892946,16.45746373,16.2502001,15.26037519
16.18598299,16.40445223,16.05751376,16.31,16.32443222,14.35,16.29664332,16.45228114,16.2462081,15.1403902
16.18046023,16.38188094,16.06903952,16.31,16.31128064,14.35189095,16.29,16.44129565,16.24201601,15.20986493
16.16987494,16.35930965,16.05943472,16.31,16.29591296,14.3591996,16.29,16.42574787,16.23782391,15.03966983
16.16,16.33673837,16.04790895,16.31,16.28369685,14.36650825,16.27467734,16.42653327,16.23363182,14.98896448
16.16,16.31944472,16.03638319,16.3097999,16.27345173,14.37763382,16.26,16.43689845,16.22943972,14.93894947
16.15510755,16.3071986,16.02742871,16.30401701,16.24961981,14.39112556,16.26,16.42910455,16.22524762,14.87717859
16.13853927,16.29934967,16.02166583,16.30353177,16.21888444,14.39843422,16.25646323,16.41355678,16.22105553,14.82557279
16.12464732,16.28430215,16.02409705,16.31509755,16.1917909,14.4,16.25032016,16.406003,16.21686343,14.77
16.1136018,16.25850925,16.02985993,16.31666833,16.16617809,14.40610305,16.24417709,16.40082041,16.21267134,14.73626313
16.10627814,16.23710355,16.01875438,16.31088544,16.16,14.42036018,16.24393197,16.39563782,16.20467734,14.70714857
16.10075538,16.22873937,16.00722861,16.31,16.16,14.42766883,16.25621811,16.39045523,16.190005,14.70642321
16.09046523,16.20616808,15.99570285,16.31068034,16.1352076,14.43497749,16.25574787,16.39,16.17533267,14.72178589
16.07970985,16.18906453,15.98708854,16.31646323,16.10447224,14.44457229,16.2496048,16.39,16.16066033,14.72
16.07418709,16.17401701,15.98132566,16.32224612,16.1,14.45918959,16.24346173,16.38490745,16.14598799,14.72570785
16.065993,16.15896948,15.97112556,16.32802901,16.1,14.4738069,16.23463732,16.38,16.13751876,14.74163082
16.04942471,16.14392196,15.96,16.33381191,16.08613307,14.48421211,16.22235118,16.38,16.13332666,14.76501251
16.03761881,16.12331166,15.96,16.3395948,16.07076538,14.49304152,16.21503252,16.37743872,16.12913457,14.83
16.03209605,16.09765383,15.96,16.34537769,16.04566283,14.50765883,16.20888944,16.35670835,16.12494247,14.81286643
16.02314657,16.06938969,15.96,16.35,16.02005003,14.51613807,16.20274637,16.34,16.12075038,14.83913957
16.01210105,16.06186593,15.95024512,16.35,16.01488744,14.53378689,16.1966033,16.34,16.11827914,14.86322661
16.00105553,16.04302651,15.93295648,16.35,16.00835418,14.56151076,16.19046023,16.34,16.11618309,14.89
15.99001001,16.02681841,15.92522261,16.35,15.97249625,14.57612806,16.19,16.34,16.11408704,14.89641321
15.97344672,16.01858929,15.92054027,16.34570785,15.93951976,14.60149075,16.19365183,16.33652826,16.111991,14.91753377
15.95791896,16.00354177,15.92630315,16.34015008,15.9343972,14.62268134,16.20593797,16.32616308,16.10936968,14.92184092
15.94687344,15.98274137,15.92793397,16.35171586,15.92709855,14.62998999,16.19766383,16.32210105,16.0967934,14.93412706
15.93582791,15.96344672,15.92217109,16.35835918,15.9066083,14.63,16.18,16.32728364,16.08421711,14.94138569
15.92478239,15.9483992,15.9164082,16.35257629,15.88805903,14.64382191,16.18,16.3226013,16.07164082,14.94346173
15.91373687,15.93335168,15.91064532,16.3532066,15.87781391,14.66383192,16.18,16.30705353,16.05906453,14.94866933
15.90269135,15.91830415,15.88441221,16.35898949,15.86513757,14.67844922,16.18,16.29433717,16.04941471,14.95545773
15.89164582,15.90325663,15.86,16.35045523,15.84464732,14.6995998,16.17034517,16.28397199,16.04731866,14.91005503
15.8806003,15.8882091,15.86,16.34055528,15.81831416,14.72152576,16.15805903,16.2768034,16.04522261,14.90562281
15.85910955,15.87316158,15.8575938,16.34633817,15.77733367,14.7446023,16.14577289,16.27162081,16.04312656,14.88844922
15.83925463,15.86405703,15.85183092,16.35,15.75511756,14.77383692,16.14976988,16.27,16.04103052,14.85886443
